id,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_banner_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at,timestamp,crawled_at,updated,is_protected,time_of_existence,average_daily_tweets,inactive_days,has_default_image,bio_is_empty,friends_followers_ratio,is_verified
44084192,Abigail,Abigail36vk,1,82,465,0,1,http://xurl.jp/ygr,,,,,,,http://a3.twimg.com/profile_images/247486571/zscenegirl-0731_normal.jpg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1243930682000L,2009-06-02 10:18:02,2010-11-07 11:10:52,2016-03-14 17:06:51,False,4073,0.0,4074,False,True,0.0,False
44084811,Vanessa,Vanessa26zn,1,100,515,0,1,http://xurl.jp/zgr,,,,,,,http://a3.twimg.com/profile_images/247498291/zscenegirl-0740_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1243931088000L,2009-06-02 10:24:48,2010-11-07 11:10:52,2016-03-14 17:06:51,,,,,,,,
44191269,Maria Reese,MariaReese,16,784,1646,0,1,,,,,,,,http://a3.twimg.com/profile_images/247283787/the-new-woman-s-day-community_featured_article_628x371_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288660386/images/themes/theme1/bg.png,,,,,,,,,,,,1243972116000L,2009-06-02 21:48:36,2010-11-07 11:10:52,2016-03-14 17:06:52,False,4073,0.0039273441335297005,4065,False,True,2.6261343012704175,False
44698831,Body Trend,WeightLossT,309,1059,1310,0,0,http://over 20 free trial offers to test! http://bit.ly/3n8ysw,,,,,,,http://a2.twimg.com/profile_images/249966990/3110841673_fc9d052cec_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,Over 20 free trial offers to test! http://bit.ly/3n8ysw,,,1244144284000L,2009-06-04 21:38:04,2010-11-07 11:10:52,2016-03-14 17:06:52,False,4071,0.07588408644400786,4060,False,False,1.6063218390804597,False
45497562,Amy,Amy71ju,1,157,712,0,1,http://xurl.jp/trr,,,,,,,http://a3.twimg.com/profile_images/254201679/zscenegirl-1090_normal.jpg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1244434377000L,2009-06-08 06:12:57,2010-11-07 11:10:52,2016-03-14 17:06:52,True,4067,,,False,False,0.6009389671361502,False
45564759,Jos\xe9 Santos,ilovtweets,31,941,1975,0,1,,,,Coimbra,,,,http://a2.twimg.com/profile_images/319860950/twitter_love_normal.png,,,,,,,,,http://a1.twimg.com/profile_background_images/24981104/twilk_background.jpg,,,,,,,,,"Student, single, I love social networks, glad to tweet with you!",,,1244467925000L,2009-06-08 15:32:05,2010-11-07 11:10:52,2016-03-14 17:06:53,False,4067,0.008849557522123894,4037,False,False,0.0,False
45804432,Daniela,Daniela831uc,1,126,711,0,0,http://xurl.jp/eur,,,,,,,http://a2.twimg.com/profile_images/255750778/zscenegirl-1184_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1244540911000L,2009-06-09 11:48:31,2010-11-07 11:10:52,2016-03-14 17:06:53,False,4066,0.001967051880993361,4066,False,True,0.25806451612903225,False
46043491,Jonathan,Creative_Money,145,976,1713,1,1,http://extracash2day.blogspot.com/,,,"Raleigh, NC",,,,http://a0.twimg.com/profile_images/547341640/01-money-from-sky_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288847101/images/themes/theme1/bg.png,,,,,,,,,Helping people to create money from nothing and then turning that money into more money.,,,1244610710000L,2009-06-10 07:11:50,2010-11-07 11:10:52,2016-03-14 17:06:54,False,4065,0.0632070831283817,3949,False,False,2.214175654853621,False
46316753,Kimberly,Kimberly226tn,1,106,650,0,0,http://xurl.jp/bxr,,,,,,,http://a3.twimg.com/profile_images/258329643/zscenegirl-1267_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1244695479000L,2009-06-11 06:44:39,2010-11-07 11:10:52,2016-03-14 17:06:54,True,4064,,,False,False,0.0,False
46322170,Lily,Lily920iu,1,121,656,0,0,http://xurl.jp/hxr,,,,,,,http://a0.twimg.com/profile_images/258361220/zscenegirl-1318_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1244697725000L,2009-06-11 07:22:05,2010-11-07 11:10:52,2016-03-14 17:06:54,False,4064,0.0002460024600246002,4064,False,True,5.578431372549019,False
46408524,Make Money Secret,makemoneysecret,79,6340,6541,0,34,http://www.xfactoraffiliates.com,,,USA,,,,http://a0.twimg.com/profile_images/263249204/britney-spears_1__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288137272/images/themes/theme1/bg.png,,,,,,,,,Internet Marketing Pro. Social Media Evangelist. Travel Lover. Money Making Lover. Best Buddy for All.,,,1244733489000L,2009-06-11 17:18:09,2010-11-07 11:10:52,2016-03-14 17:06:54,False,4064,0.01943419434194342,4055,False,False,1.3231503579952266,False
46810284,Gilliarde Silva,giihGunner,1455,10500,11478,2,22,http://www.orkut.com.br/main#profile,,,Tavares-RS,,,,http://a1.twimg.com/profile_images/910789921/ogaaamdbadfyo9fo5xjqxijarxizh2v1zl9vy8vrexkbprrk6s2lp9jwrmaq9hwznlyu7x-1x-ank-tmgajuqpld-aeam1t1un8upx25gs0hto_qvob0jcbwohlq_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/136528567/dsc00081i.jpg,,,,,,,,,Chinese Democracy World Tour 16/03/2010 POA EU FUI :DD \\o/,,,1244861639000L,2009-06-13 04:53:59,2010-11-07 11:10:52,2016-03-14 17:06:55,False,4062,0.028304208712773813,4009,False,False,0.012312427856868027,False
46874389,Piratas do Humor,Piratas_Humor,768,560,1427,0,9,http://www.piratasdohumor.6te.net,,,,,,,http://a0.twimg.com/profile_images/889485408/banner75_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/18061770/imagem.jpg,,,,,,,,,,,,1244894549000L,2009-06-13 14:02:29,2010-11-07 11:10:52,2016-03-14 17:06:55,False,4062,0.1887767659365001,4005,False,True,3.3698224852071004,False
47015574,Hannah,Hannah383mm,1,97,674,0,0,http://xurl.jp/p3r,,,,,,,http://a0.twimg.com/profile_images/262139592/zscenegirl-1616_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1244946985000L,2009-06-14 04:36:25,2010-11-07 11:10:52,2016-03-14 17:06:55,False,4061,0.0002461841457410143,4061,False,True,7.2405063291139244,False
47023408,Destiny,Destiny938kj,1,114,609,0,1,http://xurl.jp/x3r,,,,,,,http://a1.twimg.com/profile_images/262186273/zscenegirl-1674_normal.jpg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1244949896000L,2009-06-14 05:24:56,2010-11-07 11:10:52,2016-03-14 17:06:55,False,4061,0.47685869030034467,4017,False,False,0.6748466257668712,False
47678112,\u25ba Newbie Earn Online,howtoearnonline,14,4213,4710,0,32,http://bit.ly/c11bp,,,"India, Mumbai",,,,http://a2.twimg.com/profile_images/265693830/kat_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,"Learn how to earn online for beginners / newbie Earn today. Now, beginners earn money Online today, Learn how to make money for beginners. Its newbie money.",,,1245172143000L,2009-06-16 19:09:03,2010-11-07 11:10:52,2016-03-14 17:06:56,False,4059,0.0034482758620689655,4058,False,False,1.4338842975206612,False
47731919,Edwin Dion,TurboMachine,3,1344,1577,0,2,http://www.turbocashgenerator.com/?hop=alivemaxx,,,USA,,,,http://a1.twimg.com/profile_images/265956081/attractionmarketingformula_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/18401487/topt.jpg,,,,,,,,,Using The Power Of Twitter And This Plug-And-Play Software You Have An Automated Money Machine That Can't Stop Sending You Cash...Even If You Want It To! ,,,1245183188000L,2009-06-16 22:13:08,2010-11-07 11:10:52,2016-03-14 17:06:56,False,4059,0.0007389162561576355,4057,False,False,1.5939086294416243,False
47799788,Lukas AYE!,ElLukDG,2103,1315,1849,20,11,http://konmico.blogspot.com/,,,Betim Minas Gerais,,,1.0,http://a1.twimg.com/profile_images/748162553/luk_and_kon_c_pia____normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/77358425/psychedelic_wool_by_psion005.jpg,,,,,,,,,"Seu Madruga, a sua m\xe3e tem BIO?",,,1245200719000L,2009-06-17 03:05:19,2010-11-07 11:10:52,2016-03-14 17:06:56,False,4058,0.5077605321507761,3917,False,False,1.943472409152086,False
47891113,Vanessa,Vanessa698py,1,65,591,0,0,http://xurl.jp/ebs,,,,,,,http://s.twimg.com/a/1288305442/images/default_profile_4_normal.png,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1245224540000L,2009-06-17 09:42:20,2010-11-07 11:10:52,2016-03-14 17:06:57,False,4058,0.0002463661000246366,4058,True,True,8.5,False
47929648,Steven Howard,PRS_Safety,1703,589,1963,0,6,http://www.healthandsafetypolicy.info,,,Nottingham,,,,http://a3.twimg.com/profile_images/266889335/prs_normal.png,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1245237866000L,2009-06-17 13:24:26,2010-11-07 11:10:52,2016-03-14 17:06:57,,,,,,,,
48007897,sussie! ,CoconutTwist,277,473,1336,1,5,,,,colombia,,,,http://a3.twimg.com/profile_images/583959303/dudu_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/61749221/adjetivos_ingles.jpg,,,,,,,,,i like cherries,,,1245254563000L,2009-06-17 18:02:43,2010-11-07 11:10:52,2016-03-14 17:06:57,False,4058,0.06824340970682434,3996,False,False,3.675675675675676,False
48385665,Jessica Duncan Yuri,JessicaDuncan83,5,415,527,0,0,,,,Tehran,,,,http://a3.twimg.com/profile_images/269262763/yuri_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/18696480/1256.jpg,,,,,,,,,Yuri Anime,,,1245339356000L,2009-06-18 17:35:56,2010-11-07 11:10:52,2016-03-14 17:06:58,False,4057,0.0046821094135041895,4054,False,False,6.069364161849711,False
48712444,Ruama Nascimento,ammynascimento,4090,4872,5783,0,97,http://meadd.com/ammynascimento,,,Natal - RN,,,,http://a2.twimg.com/profile_images/1115183750/img00011_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/142977819/page.jpg,,,,,,,,,"Estudo, Trabalho, me divirto muuuuito, [aaa] ooi, muuito prazer, ta vendo aquele link ali em cima, olha l\xe1 e me add que voc\xea me conhece (: (y)",,,1245420052000L,2009-06-19 16:00:52,2010-11-07 11:10:52,2016-03-14 17:06:58,False,4056,0.7862952920877496,3927,False,True,0.7893624515674533,False
48957307,Jan D.,jandijkgra97271,3,67,1392,0,0,,,,,,,,http://a2.twimg.com/profile_images/273015842/6_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1287774835/images/themes/theme1/bg.png,,,,,,,,,,,,1245484696000L,2009-06-20 09:58:16,2010-11-07 11:10:52,2016-03-14 17:06:58,False,4055,0.0007396449704142012,4053,False,True,12.66304347826087,False
48959912,Clarence Smith13,Informer1,245,914,1949,2,4,,,,Wisconsin USA,,,1.0,http://a0.twimg.com/profile_images/308026784/picture_4_daddy_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/112664118/twitter-background-rosenbaum-stonehenge-n.jpg,,,,,,,,,"I am one that is in pursuit of the truth, knowledge and love , With a motivational desire to help others ;with the determination to know the truth ",,,1245485825000L,2009-06-20 10:17:05,2010-11-07 11:10:52,2016-03-14 17:06:59,False,4055,0.0604043392504931,4018,False,False,0.0,False
48968616,Steffi Grau,Steffi88860,3,87,1715,0,0,,,,,,,,http://a1.twimg.com/profile_images/273184581/49_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1287774835/images/themes/theme1/bg.png,,,,,,,,,,,,1245489889000L,2009-06-20 11:24:49,2010-11-07 11:10:52,2016-03-14 17:06:59,,,,,,,,
48972661,Roccy B.,RoccyB_Cas9785,3,42,738,0,1,,,,,,,,http://a2.twimg.com/profile_images/273032050/16_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1245491907000L,2009-06-20 11:58:27,2010-11-07 11:10:52,2016-03-14 17:06:59,False,4055,0.0007396449704142012,4053,False,True,11.277777777777779,False
48981925,nikki nowinski,nikkinowin51787,3,102,1765,0,2,,,,,,,,http://a3.twimg.com/profile_images/273085607/40_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288137272/images/themes/theme1/bg.png,,,,,,,,,,,,1245496269000L,2009-06-20 13:11:09,2010-11-07 11:10:52,2016-03-14 17:06:59,,,,,,,,
49004454,Michael Dunford,PrincessLd3330,3,100,1420,0,0,,,,,,,,http://a3.twimg.com/profile_images/273076063/9_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1245504092000L,2009-06-20 15:21:32,2010-11-07 11:10:52,2016-03-14 17:07:00,,,,,,,,
49136026,Zenith Aten,ZenithLove22227,2,84,1524,0,0,,,,,,,,http://s.twimg.com/a/1288720170/images/default_profile_2_normal.png,,,,,,,,,http://s.twimg.com/a/1288720170/images/themes/theme1/bg.png,,,,,,,,,,,,1245535694000L,2009-06-21 00:08:14,2010-11-07 11:10:52,2016-03-14 17:07:00,,,,,,,,
49187158,BandaManthus,bandaman55187,3,108,1731,0,0,,,,,,,,http://a0.twimg.com/profile_images/278528416/2_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1245548057000L,2009-06-21 03:34:17,2010-11-07 11:10:52,2016-03-14 17:07:00,,,,,,,,
49195364,elizabeth,xelizabeth99652,3,87,1501,0,1,,,,,,,,http://s.twimg.com/a/1288632582/images/default_profile_1_normal.png,,,,,,,,,http://s.twimg.com/a/1288649854/images/themes/theme1/bg.png,,,,,,,,,,,,1245549991000L,2009-06-21 04:06:31,2010-11-07 11:10:52,2016-03-14 17:07:00,False,4054,0.0007398273736128237,4052,True,True,11.731481481481481,False
49196059,Ryan Brown,ryandaniel57393,2,106,1510,0,0,,,,,,,,http://a3.twimg.com/profile_images/274324163/9_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1245550165000L,2009-06-21 04:09:25,2010-11-07 11:10:52,2016-03-14 17:07:01,False,4054,0.0004932182490752158,4053,False,True,9.0,False
49198668,BradinBuffalo,BradinBuff62004,3,78,1669,0,1,,,,,,,,http://a2.twimg.com/profile_images/274642334/1_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288660386/images/themes/theme1/bg.png,,,,,,,,,,,,1245550773000L,2009-06-21 04:19:33,2010-11-07 11:10:52,2016-03-14 17:07:01,False,4054,0.0007398273736128237,4052,False,True,12.0,False
49210351,Shadrabbani,shadprod70006,3,126,1755,0,0,,,,,,,,http://a0.twimg.com/profile_images/278591052/46_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1245553147000L,2009-06-21 04:59:07,2010-11-07 11:10:52,2016-03-14 17:07:01,,,,,,,,
49215390,Daddy K,Kindredthe91235,2,61,1106,0,0,,,,,,,,http://a1.twimg.com/profile_images/274342105/36_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1245554370000L,2009-06-21 05:19:30,2010-11-07 11:10:52,2016-03-14 17:07:02,False,4054,0.0004932182490752158,4053,False,True,12.833333333333334,False
49233584,Jan D.,jandijkgra2704,3,128,1750,0,0,,,,,,,,http://a3.twimg.com/profile_images/278441003/13_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1245559231000L,2009-06-21 06:40:31,2010-11-07 11:10:52,2016-03-14 17:07:02,False,4054,0.0007398273736128237,4052,False,True,9.333333333333334,False
49255053,NJZ,innuendogi21565,3,107,1749,0,0,,,,,,,,http://a3.twimg.com/profile_images/278241363/19_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1245566730000L,2009-06-21 08:45:30,2010-11-07 11:10:52,2016-03-14 17:07:02,False,4054,0.0007398273736128237,4052,False,True,10.85925925925926,False
49270232,Jaclyn Ariandra,jclynarian68431,3,81,1714,0,0,,,,,,,,http://a2.twimg.com/profile_images/278619926/13_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1287437169/images/themes/theme1/bg.png,,,,,,,,,,,,1245572815000L,2009-06-21 10:26:55,2010-11-07 11:10:52,2016-03-14 17:07:02,False,4054,0.0007398273736128237,4052,False,True,11.823529411764707,False
49272453,Bruce Carter,brucecarte36793,3,105,1687,0,0,,,,,,,,http://a3.twimg.com/profile_images/278207491/49_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1287523226/images/themes/theme1/bg.png,,,,,,,,,,,,1245573853000L,2009-06-21 10:44:13,2010-11-07 11:10:52,2016-03-14 17:07:03,,,,,,,,
49479068,Becca,Jessiahbel22358,2,85,1465,0,1,,,,,,,,http://a2.twimg.com/profile_images/276047366/42_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1245630445000L,2009-06-22 02:27:25,2010-11-07 11:10:52,2016-03-14 17:07:03,,,,,,,,
49479291,kellyniemann,kellyniema29106,2,93,1457,0,0,,,,,,,,http://a0.twimg.com/profile_images/276048136/10_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1245630509000L,2009-06-22 02:28:29,2010-11-07 11:10:52,2016-03-14 17:07:03,False,4053,0.000493339911198816,4052,False,True,9.967479674796747,False
49483339,Alexandra Lesniak,AlliLesnia10633,2,72,1499,0,0,,,,,,,,http://a3.twimg.com/profile_images/276056471/38_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1287774835/images/themes/theme1/bg.png,,,,,,,,,,,,1245631583000L,2009-06-22 02:46:23,2010-11-07 11:10:52,2016-03-14 17:07:03,,,,,,,,
49499359,bob chang,horriblebo10841,2,72,1507,0,0,,,,,,,,http://a3.twimg.com/profile_images/276088407/34_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288137272/images/themes/theme1/bg.png,,,,,,,,,,,,1245635653000L,2009-06-22 03:54:13,2010-11-07 11:10:52,2016-03-14 17:07:04,False,4053,0.000493339911198816,4052,False,True,13.288659793814434,False
49540321,suntorn,suntornsu,352,494,1357,0,3,http://www.crk10075.org,,,\u0e01\u0e32\u0e0d\u0e08\u0e19\u0e1a\u0e38\u0e23\u0e35,,,,http://a0.twimg.com/profile_images/422003380/suntorn_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme13/bg.gif,,,,,,,,,\u0e04\u0e38\u0e49\u0e21\u0e04\u0e23\u0e2d\u0e07\u0e2a\u0e34\u0e17\u0e18\u0e34\u0e1c\u0e39\u0e49\u0e1a\u0e23\u0e34\u0e42\u0e20\u0e04\u0e41\u0e25\u0e30\u0e2a\u0e37\u0e48\u0e2d\u0e20\u0e32\u0e04\u0e1b\u0e23\u0e30\u0e0a\u0e32\u0e0a\u0e19\u0e01\u0e32\u0e0d\u0e08\u0e19\u0e1a\u0e38\u0e23\u0e35,,,1245646204000L,2009-06-22 06:50:04,2010-11-07 11:10:52,2016-03-14 17:07:04,False,4053,0.08904785397138629,3978,False,False,2.816279069767442,False
49549327,meagan winters,missmeagan87307,3,100,1820,0,1,,,,,,,,http://a3.twimg.com/profile_images/276948679/40_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288217225/images/themes/theme1/bg.png,,,,,,,,,,,,1245649326000L,2009-06-22 07:42:06,2010-11-07 11:10:52,2016-03-14 17:07:04,,,,,,,,
49549560,Apox,Despondenc20109,3,64,1768,0,1,,,,,,,,http://s.twimg.com/a/1287010001/images/default_profile_4_normal.png,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1245649404000L,2009-06-22 07:43:24,2010-11-07 11:10:52,2016-03-14 17:07:05,False,4053,0.0007400098667982239,4051,True,True,12.798319327731093,False
49588893,Brandon Fuamatu,brandon_fu56841,2,91,1743,0,1,,,,,,,,http://a3.twimg.com/profile_images/277101323/3_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1245665300000L,2009-06-22 12:08:20,2010-11-07 11:10:52,2016-03-14 17:07:05,False,4053,0.000493339911198816,4052,False,True,12.432203389830509,False
49659791,Cherise Johnson,Terp4Life044505,2,58,1125,0,0,,,,,,,,http://a1.twimg.com/profile_images/278178129/35_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1245684222000L,2009-06-22 17:23:42,2010-11-07 11:10:52,2016-03-14 17:07:05,False,4053,0.000493339911198816,4052,False,True,11.011627906976743,False
49669394,yandeh j.,deezy_prim6238,2,22,393,0,0,,,,,,,,http://a3.twimg.com/profile_images/278183791/44_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,,,,1245686102000L,2009-06-22 17:55:02,2010-11-07 11:10:52,2016-03-14 17:07:06,False,4053,0.000493339911198816,4052,False,True,9.571428571428571,False
49692722,Ashley Schuetz,Singer930936467,2,64,1113,0,0,,,,,,,,http://a3.twimg.com/profile_images/278186587/32_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1245690711000L,2009-06-22 19:11:51,2010-11-07 11:10:52,2016-03-14 17:07:06,False,4053,0.000493339911198816,4052,False,True,12.2987012987013,False
49701106,Michelle Silcox,chellsterx76253,2,47,1047,0,0,,,,,,,,http://a3.twimg.com/profile_images/278258027/8_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1245692379000L,2009-06-22 19:39:39,2010-11-07 11:10:52,2016-03-14 17:07:06,,,,,,,,
49772550,Dawn Sells San Diego,DawnSellsS74828,2,61,1101,0,0,,,,,,,,http://a2.twimg.com/profile_images/278241602/16_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288632582/images/themes/theme1/bg.png,,,,,,,,,,,,1245706140000L,2009-06-22 23:29:00,2010-11-07 11:10:52,2016-03-14 17:07:07,False,4053,0.000493339911198816,4052,False,True,12.723684210526315,False
